xy,z,val
49.0067 29.3442,10.9353,0.000254638
49.0067 29.3442,10.8754,5.61853e-05
49.0067 29.3442,10.8155,2.2948e-05
49.0067 29.3442,10.7557,0.000692572
49.0067 29.3442,10.6958,0.000827714
49.0067 29.3442,10.6359,0.000249898
49.0067 29.3442,10.576,0.000301406
49.0067 29.3442,10.5161,0.000509718
49.0067 29.3442,10.4563,0.000389942
49.0067 29.3442,10.3964,0.000595945
49.0067 29.3442,10.3365,0.000606137
49.0067 29.3442,10.2766,0.000311024
49.0067 29.3442,10.2168,0.000232443
49.0067 29.3442,10.1569,0.000311022
49.0067 29.3442,10.097,0.000309297
49.0067 29.3442,10.0371,0.000314744
49.0067 29.3442,9.97726,0.000501088
49.0067 29.3442,9.91738,0.00032106
49.0067 29.3442,9.85751,0.000137644
49.0067 29.3442,9.79763,1.7417e-05
49.0067 29.3442,9.73775,1.2499e-05
49.0067 29.3442,9.67788,1.58935e-07
49.0067 29.3442,9.618,7.73312e-06
49.0067 29.3442,9.55813,0.000226359
49.0067 29.3442,9.49825,0.000220482
49.0067 29.3442,9.43837,0.000190848
49.0067 29.3442,9.3785,0.000191318
49.0067 29.3442,9.31862,3.62116e-05
49.0067 29.3442,9.25874,0.000443964
49.0067 29.3442,9.19887,0.000507007
49.0067 29.3442,9.13899,0.000287744
49.0067 29.3442,9.07912,0.000874698
49.0067 29.3442,9.01924,0.00107359
49.0067 29.3442,8.95936,0.000697836
49.0067 29.3442,8.89949,0.000920943
49.0067 29.3442,8.83961,0.000648844
49.0067 29.3442,8.77973,4.88588e-05
49.0067 29.3442,8.71986,0.000567543
49.0067 29.3442,8.65998,0.000713045
49.0067 29.3442,8.60011,0.000200909
49.0067 29.3442,8.54023,0.000571989
49.0067 29.3442,8.48035,0.000927844
49.0067 29.3442,8.42048,0.00139154
49.0067 29.3442,8.3606,0.00102197
49.0067 29.3442,8.30072,0.000158968
49.0067 29.3442,8.24085,0.000364594
49.0067 29.3442,8.19594,0.000456138
49.0067 29.3442,8.166,0.000825142
49.0067 29.3442,8.13606,0.00918328
49.0067 29.3442,8.10613,0.00144471
49.0067 29.3442,8.07619,0.000330635
49.0067 29.3442,8.04625,0.000391112
49.0067 29.3442,8.01631,0.000415613
49.0067 29.3442,7.98637,6.77189e-05
49.0067 29.3442,7.95643,9.35439e-05
49.0067 29.3442,7.9265,0.00578667
49.0067 29.3442,7.89656,0.00104542
49.0067 29.3442,7.86662,6.31694e-05
49.0067 29.3442,7.83668,0.000101107
49.0067 29.3442,7.80674,5.44232e-05
49.0067 29.3442,7.77681,6.64632e-05
49.0067 29.3442,7.74687,6.9746e-05
49.0067 29.3442,7.71693,5.62568e-05
49.0067 29.3442,7.68699,-7.18537e-06
49.0067 29.3442,7.65705,0.000797454
49.0067 29.3442,7.62711,0.000284726
49.0067 29.3442,7.59718,-8.3804e-06
49.0067 29.3442,7.56724,-1.80553e-05
49.0067 29.3442,7.5373,0.000637868
49.0067 29.3442,7.50736,0.00157934
49.0067 29.3442,7.47742,0.00175974
49.0067 29.3442,7.44749,0.00349482
49.0067 29.3442,7.41755,0.00035437
49.0067 29.3442,7.38761,7.40948e-05
49.0067 29.3442,7.35767,4.09773e-05
49.0067 29.3442,7.32773,9.91631e-05
49.0067 29.3442,7.2978,0.00303643
49.0067 29.3442,7.26786,0.000651259
49.0067 29.3442,7.23792,-6.25222e-05
49.0067 29.3442,7.20798,0.00146924
49.0067 29.3442,7.17804,0.000721054
49.0067 29.3442,7.1481,0.000775546
49.0067 29.3442,7.11817,1.889e-05
49.0067 29.3442,7.08823,5.0297e-05
49.0067 29.3442,7.05829,2.81837e-05
49.0067 29.3442,7.02835,-1.63024e-05
49.0067 29.3442,6.99841,5.9001e-05
49.0067 29.3442,6.96848,4.82056e-05
49.0067 29.3442,6.93854,-5.87399e-06
49.0067 29.3442,6.9086,5.10719e-05
49.0067 29.3442,6.87866,2.09748e-05
49.0067 29.3442,6.84872,-2.97412e-06
49.0067 29.3442,6.81878,3.97821e-05
49.0067 29.3442,6.78885,0.000412564
49.0067 29.3442,6.75891,0.00279156
49.0067 29.3442,6.72897,0.00145977
49.0067 29.3442,6.69903,0.00180095
49.0067 29.3442,6.66909,0.0025906
49.0067 29.3442,6.63916,0.00146581
49.0067 29.3442,6.60922,0.00119471
49.0067 29.3442,6.57928,0.0019468
49.0067 29.3442,6.54934,4.06222e-05
49.0067 29.3442,6.5194,9.44707e-05
49.0067 29.3442,6.48946,5.35755e-05
49.0067 29.3442,6.45953,0.000288522
49.0067 29.3442,6.42959,0.00367263
49.0067 29.3442,6.39965,0.000202705
49.0067 29.3442,6.36971,0.000354614
49.0067 29.3442,6.33977,0.00318716
49.0067 29.3442,6.30984,0.000173855
49.0067 29.3442,6.2799,0.000313086
49.0067 29.3442,6.24996,0.000195724
49.0067 29.3442,6.22002,2.45465e-05
49.0067 29.3442,6.19008,0.000286213
49.0067 29.3442,6.16014,0.00213086
49.0067 29.3442,6.13021,0.0030554
49.0067 29.3442,6.10027,0.000166249
49.0067 29.3442,6.07033,0.000108014
49.0067 29.3442,6.04039,0.000432062
49.0067 29.3442,6.01045,0.0011615
49.0067 29.3442,5.98052,6.82457e-05
49.0067 29.3442,5.95058,0.00364353
49.0067 29.3442,5.92064,0.000436353
49.0067 29.3442,5.8907,-5.56215e-06
49.0067 29.3442,5.86076,0.00062507
49.0067 29.3442,5.83083,0.000738421
49.0067 29.3442,5.80089,3.63664e-05
49.0067 29.3442,5.77095,0.00182653
49.0067 29.3442,5.74101,0.000969071
49.0067 29.3442,5.71107,0.00367245
49.0067 29.3442,5.68113,0.00052655
49.0067 29.3442,5.6512,0.000471646
49.0067 29.3442,5.62126,0.000520826
49.0067 29.3442,5.59132,-9.77846e-06
49.0067 29.3442,5.56138,1.70574e-05
49.0067 29.3442,5.53144,-2.39758e-05
49.0067 29.3442,5.50151,4.90129e-05
49.0067 29.3442,5.47157,1.24569e-05
49.0067 29.3442,5.44163,0.0014403
49.0067 29.3442,5.41169,0.000520935
49.0067 29.3442,5.38175,5.95172e-05
49.0067 29.3442,5.35181,5.45277e-05
49.0067 29.3442,5.32188,-2.39204e-05
49.0067 29.3442,5.29194,6.8309e-05
49.0067 29.3442,5.262,-1.4733e-05
49.0067 29.3442,5.23206,3.33665e-05
49.0067 29.3442,5.20212,0.000811339
49.0067 29.3442,5.17219,0.00128125
49.0067 29.3442,5.14225,-2.87234e-05
49.0067 29.3442,5.11231,7.73302e-05
49.0067 29.3442,5.08237,0.00015626
49.0067 29.3442,5.05243,0.000869025
49.0067 29.3442,5.02249,0.00021405
49.0067 29.3442,4.99256,2.86048e-05
49.0067 29.3442,4.96262,0.00120751
49.0067 29.3442,4.93268,0.00240766
49.0067 29.3442,4.90274,6.64697e-05
49.0067 29.3442,4.8728,4.44123e-05
49.0067 29.3442,4.84287,0.000695061
49.0067 29.3442,4.81293,0.000668612
49.0067 29.3442,4.78299,0.000697261
49.0067 29.3442,4.75305,0.0055485
49.0067 29.3442,4.72311,0.00137682
49.0067 29.3442,4.69318,0.00188877
49.0067 29.3442,4.66324,0.00203413
49.0067 29.3442,4.6333,0.0015669
49.0067 29.3442,4.60336,-4.40964e-05
49.0067 29.3442,4.57342,6.61703e-05
49.0067 29.3442,4.54348,3.33427e-05
49.0067 29.3442,4.51355,1.75481e-05
49.0067 29.3442,4.48361,6.87777e-05
49.0067 29.3442,4.45367,2.77287e-05
49.0067 29.3442,4.42373,0.00100811
49.0067 29.3442,4.39379,0.00245199
49.0067 29.3442,4.36386,0.00313503
49.0067 29.3442,4.33392,0.00081521
49.0067 29.3442,4.30398,0.000466603
49.0067 29.3442,4.27404,0.00579951
49.0067 29.3442,4.2441,0.000623095
49.0067 29.3442,4.21416,9.07895e-05
49.0067 29.3442,4.18423,0.00241842
49.0067 29.3442,4.15429,0.00326724
49.0067 29.3442,4.12435,0.00406542
49.0067 29.3442,4.09441,0.002883
49.0067 29.3442,4.06447,0.00111289
49.0067 29.3442,4.03454,0.00100802
49.0067 29.3442,4.0046,0.00118077
49.0067 29.3442,3.97466,0.0033463
49.0067 29.3442,3.94472,0.0063028
49.0067 29.3442,3.91478,0.00456942
49.0067 29.3442,3.88484,0.00157347
49.0067 29.3442,3.85491,0.000294712
49.0067 29.3442,3.82497,0.00137006
49.0067 29.3442,3.79503,0.000107782
49.0067 29.3442,3.76509,0.000141113
49.0067 29.3442,3.73515,0.000335401
49.0067 29.3442,3.70522,0.00524551
49.0067 29.3442,3.67528,0.0020183
49.0067 29.3442,3.64534,0.000267089
49.0067 29.3442,3.6154,0.00490742
49.0067 29.3442,3.58546,0.0154498
49.0067 29.3442,3.55553,0.00434139
49.0067 29.3442,3.52559,0.00614759
49.0067 29.3442,3.49565,0.0021092
49.0067 29.3442,3.46571,0.000414737
49.0067 29.3442,3.43577,0.00303621
49.0067 29.3442,3.40583,0.00163297
49.0067 29.3442,3.3759,0.000996831
49.0067 29.3442,3.34596,0.00414197
49.0067 29.3442,3.31602,0.00422349
49.0067 29.3442,3.28608,0.0020036
49.0067 29.3442,3.25614,0.00891545
49.0067 29.3442,3.22621,0.00147213
49.0067 29.3442,3.19627,0.00524474
49.0067 29.3442,3.16633,0.00446038
49.0067 29.3442,3.13639,0.00143426
49.0067 29.3442,3.10645,0.000766772
49.0067 29.3442,3.07651,0.0022692
49.0067 29.3442,3.04658,0.000921862
49.0067 29.3442,3.01664,0.00136656
49.0067 29.3442,2.9867,0.00349671
49.0067 29.3442,2.95676,0.00042152
49.0067 29.3442,2.92682,0.000885466
49.0067 29.3442,2.89689,0.00139531
49.0067 29.3442,2.86695,0.000115301
49.0067 29.3442,2.83701,0.000409493
49.0067 29.3442,2.80707,0.00217854
49.0067 29.3442,2.77713,0.0002148
49.0067 29.3442,2.74719,5.30627e-05
49.0067 29.3442,2.71726,0.00119771
49.0067 29.3442,2.68732,0.00157278
49.0067 29.3442,2.65738,0.00242903
49.0067 29.3442,2.62744,0.00607029
49.0067 29.3442,2.5975,0.00364636
49.0067 29.3442,2.56757,0.002425
49.0067 29.3442,2.53763,0.00019158
49.0067 29.3442,2.50769,0.000156914
49.0067 29.3442,2.47775,0.0010773
49.0067 29.3442,2.44781,0.00387914
49.0067 29.3442,2.41787,0.00657507
49.0067 29.3442,2.38794,0.00136008
49.0067 29.3442,2.358,0.00649099
49.0067 29.3442,2.32806,0.00299869
49.0067 29.3442,2.29812,0.00329625
49.0067 29.3442,2.26818,0.00426923
49.0067 29.3442,2.23825,0.00111825
49.0067 29.3442,2.20831,0.00371449
49.0067 29.3442,2.17837,0.00194524
49.0067 29.3442,2.14843,0.00292904
49.0067 29.3442,2.11849,0.00632059
49.0067 29.3442,2.08856,0.000829639
49.0067 29.3442,2.05862,0.000469058
49.0067 29.3442,2.02868,0.0011052
49.0067 29.3442,1.99874,0.0019926
49.0067 29.3442,1.9688,0.0013384
49.0067 29.3442,1.93886,0.00395181
49.0067 29.3442,1.90893,0.000570414
49.0067 29.3442,1.87899,0.000380884
49.0067 29.3442,1.84905,0.00180164
49.0067 29.3442,1.81911,0.00172749
49.0067 29.3442,1.78917,0.00512753
49.0067 29.3442,1.75924,0.00199399
49.0067 29.3442,1.7293,0.00099614
49.0067 29.3442,1.69936,0.00132119
49.0067 29.3442,1.66942,0.00131636
49.0067 29.3442,1.63948,0.00284896
49.0067 29.3442,1.60954,0.0020103
49.0067 29.3442,1.57961,0.00181698
49.0067 29.3442,1.54967,0.00413265
49.0067 29.3442,1.51973,0.00151294
49.0067 29.3442,1.48979,0.000367268
49.0067 29.3442,1.45985,0.00257156
49.0067 29.3442,1.42992,0.00144254
49.0067 29.3442,1.39998,0.000152415
49.0067 29.3442,1.37004,0.000146422
49.0067 29.3442,1.3401,0.00444
49.0067 29.3442,1.31016,0.0018882
49.0067 29.3442,1.28022,0.000112984
49.0067 29.3442,1.25029,0.000177598
49.0067 29.3442,1.22035,2.58554e-05
49.0067 29.3442,1.19041,4.4097e-05
49.0067 29.3442,1.16047,4.20865e-05
49.0067 29.3442,1.13053,0.000342131
49.0067 29.3442,1.1006,0.00261293
49.0067 29.3442,1.07066,0.00185388
49.0067 29.3442,1.04072,0.00149981
49.0067 29.3442,1.01078,0.00371199
49.0067 29.3442,0.980843,0.00601026
49.0067 29.3442,0.950905,0.00348425
49.0067 29.3442,0.920967,0.00091695
49.0067 29.3442,0.891029,0.0205437
49.0067 29.3442,0.861091,0.00763383
49.0067 29.3442,0.831152,0.00739267
49.0067 29.3442,0.801214,0.00457748
49.0067 29.3442,0.771276,0.00673044
49.0067 29.3442,0.741338,0.00294689
49.0067 29.3442,0.7114,0.00186345
49.0067 29.3442,0.681462,0.00164979
49.0067 29.3442,0.651523,0.00252523
49.0067 29.3442,0.621585,0.00231781
49.0067 29.3442,0.591647,0.00196239
49.0067 29.3442,0.561709,0.00240771
49.0067 29.3442,0.531771,0.00343222
49.0067 29.3442,0.501833,0.00312297
49.0067 29.3442,0.471894,0.00636016
49.0067 29.3442,0.441956,0.00154323
49.0067 29.3442,0.412018,0.000881292
49.0067 29.3442,0.38208,0.00247649
49.0067 29.3442,0.352142,0.000515804
49.0067 29.3442,0.322204,0.00326702
49.0067 29.3442,0.292266,0.000479475
49.0067 29.3442,0.262327,0.000270419
49.0067 29.3442,0.232389,0.00132929
49.0067 29.3442,0.202451,0.00096661
49.0067 29.3442,0.172513,0.00290111
49.0067 29.3442,0.142575,0.00015772
49.0067 29.3442,0.112637,0.00224793
49.0067 29.3442,0.0826984,0.00501148
49.0067 29.3442,0.0527602,0.00787827
49.0067 29.3442,0.0228221,0.000606448
49.0067 29.3442,-0.0071161,0.0344639
49.0067 29.3442,-0.0370543,0.295481
49.0067 29.3442,-0.0669924,0.0322673
49.0067 29.3442,-0.0969306,0.00467847
49.0067 29.3442,-0.126869,0.00330385
49.0067 29.3442,-0.156807,0.00278985
49.0067 29.3442,-0.186745,0.0017799
49.0067 29.3442,-0.216683,0.00134209
49.0067 29.3442,-0.246621,0.00120579
49.0067 29.3442,-0.27656,0.000996697
49.0067 29.3442,-0.306498,0.00075522
49.0067 29.3442,-0.336436,0.000634829
49.0067 29.3442,-0.366374,0.000565173
49.0067 29.3442,-0.396312,0.000444665
49.0067 29.3442,-0.42625,0.000423185
49.0067 29.3442,-0.456188,0.000454845
49.0067 29.3442,-0.620848,0.000214274
49.0067 29.3442,-0.92023,8.5381e-05
49.0067 29.3442,-1.21961,3.47504e-05
49.0067 29.3442,-1.51899,2.5236e-05
49.0067 29.3442,-1.81837,5.50737e-07
48.9296 29.0444,39.4963,2.87702e-08
48.9296 29.0444,39.1969,1.82031e-05
48.9296 29.0444,38.8975,2.22906e-06
48.9296 29.0444,38.5981,3.57538e-06
48.9296 29.0444,38.2988,-1.31577e-06
48.9296 29.0444,37.9994,-2.53839e-06
48.9296 29.0444,37.7,-1.222e-08
48.9296 29.0444,37.4006,-8.48781e-07
48.9296 29.0444,37.1012,9.04973e-06
48.9296 29.0444,36.8019,1.12065e-05
48.9296 29.0444,36.5025,1.69406e-05
48.9296 29.0444,36.2031,1.88013e-06
48.9296 29.0444,35.9037,2.49206e-07
48.9296 29.0444,35.6043,6.62489e-07
48.9296 29.0444,35.3049,2.3602e-05
48.9296 29.0444,35.0056,1.86447e-06
48.9296 29.0444,34.7062,-1.28754e-06
48.9296 29.0444,34.4068,1.56358e-05
48.9296 29.0444,34.1074,-6.49954e-07
48.9296 29.0444,33.808,-2.01684e-06
48.9296 29.0444,33.5087,2.14189e-06
48.9296 29.0444,33.2093,1.42922e-06
48.9296 29.0444,32.9099,2.21233e-05
48.9296 29.0444,32.6105,1.28315e-05
48.9296 29.0444,32.3111,4.72052e-06
48.9296 29.0444,32.0117,1.92075e-05
48.9296 29.0444,31.7124,2.74306e-05
48.9296 29.0444,31.413,4.3391e-06
48.9296 29.0444,31.1136,9.40897e-06
48.9296 29.0444,30.8142,6.53415e-05
48.9296 29.0444,30.5148,4.26567e-05
48.9296 29.0444,30.2155,2.4157e-05
48.9296 29.0444,29.976,2.1495e-06
48.9296 29.0444,29.7963,5.98005e-05
48.9296 29.0444,29.6167,1.67539e-05
48.9296 29.0444,29.4371,5.6226e-05
48.9296 29.0444,29.2574,1.20445e-05
48.9296 29.0444,29.0778,-3.70719e-06
48.9296 29.0444,28.8982,-5.89895e-06
48.9296 29.0444,28.7185,0.000128203
48.9296 29.0444,28.5389,4.68352e-05
48.9296 29.0444,28.3593,1.8872e-06
48.9296 29.0444,28.1797,0.000165398
48.9296 29.0444,28.0,3.24465e-05
48.9296 29.0444,27.8204,1.67262e-06
48.9296 29.0444,27.6408,2.65836e-05
48.9296 29.0444,27.4611,0.000100075
48.9296 29.0444,27.2815,1.48179e-05
48.9296 29.0444,27.1019,2.58473e-05
48.9296 29.0444,26.9223,3.82392e-06
48.9296 29.0444,26.7426,2.77036e-06
48.9296 29.0444,26.563,-3.40449e-07
48.9296 29.0444,26.3834,3.53768e-05
48.9296 29.0444,26.2037,8.18302e-05
48.9296 29.0444,26.0241,5.28595e-05
48.9296 29.0444,25.8445,1.0686e-05
48.9296 29.0444,25.6649,6.29779e-06
48.9296 29.0444,25.4852,5.28684e-05
48.9296 29.0444,25.3056,3.0853e-05
48.9296 29.0444,25.126,6.81019e-06
48.9296 29.0444,24.9463,4.76187e-06
48.9296 29.0444,24.7667,0.000141243
48.9296 29.0444,24.5871,0.000139632
48.9296 29.0444,24.4075,1.77827e-05
48.9296 29.0444,24.2278,6.43312e-06
48.9296 29.0444,24.0482,0.000155434
48.9296 29.0444,23.8686,0.000277649
48.9296 29.0444,23.6889,0.000156746
48.9296 29.0444,23.5093,3.09282e-05
48.9296 29.0444,23.3297,1.79407e-05
48.9296 29.0444,23.1501,7.30295e-05
48.9296 29.0444,22.9704,1.68981e-05
48.9296 29.0444,22.7908,3.78731e-05
48.9296 29.0444,22.6112,7.7397e-05
48.9296 29.0444,22.4315,2.40515e-05
48.9296 29.0444,22.2519,1.42406e-05
48.9296 29.0444,22.0723,0.000347168
48.9296 29.0444,21.8926,9.34521e-05
48.9296 29.0444,21.713,0.000163246
48.9296 29.0444,21.5334,5.09618e-05
48.9296 29.0444,21.3538,-2.58038e-07
48.9296 29.0444,21.1741,0.00013799
48.9296 29.0444,20.9945,6.77227e-05
48.9296 29.0444,20.8149,4.19413e-05
48.9296 29.0444,20.6352,1.32303e-05
48.9296 29.0444,20.4556,9.77731e-05
48.9296 29.0444,20.276,9.07574e-05
48.9296 29.0444,20.1562,0.000466111
48.9296 29.0444,20.0964,0.000427954
48.9296 29.0444,20.0365,1.1134e-05
48.9296 29.0444,19.9766,1.69384e-05
48.9296 29.0444,19.9167,-3.08334e-06
48.9296 29.0444,19.8569,-1.49244e-05
48.9296 29.0444,19.797,6.39697e-05
48.9296 29.0444,19.7371,6.4585e-05
48.9296 29.0444,19.6772,6.3892e-06
48.9296 29.0444,19.6173,6.67208e-06
48.9296 29.0444,19.5575,2.5708e-07
48.9296 29.0444,19.4976,-2.50606e-06
48.9296 29.0444,19.4377,-2.39275e-06
48.9296 29.0444,19.3778,8.35098e-05
48.9296 29.0444,19.318,0.000577978
48.9296 29.0444,19.2581,0.00051037
48.9296 29.0444,19.1982,4.44274e-05
48.9296 29.0444,19.1383,0.000163785
48.9296 29.0444,19.0785,0.000187682
48.9296 29.0444,19.0186,5.60836e-05
48.9296 29.0444,18.9587,-2.73011e-06
48.9296 29.0444,18.8988,5.41209e-06
48.9296 29.0444,18.839,0.000126348
48.9296 29.0444,18.7791,0.00045293
48.9296 29.0444,18.7192,0.000358917
48.9296 29.0444,18.6593,0.000167323
48.9296 29.0444,18.5995,0.00040467
48.9296 29.0444,18.5396,0.000297413
48.9296 29.0444,18.4797,5.09088e-05
48.9296 29.0444,18.4198,3.06218e-05
48.9296 29.0444,18.3599,5.49726e-05
48.9296 29.0444,18.3001,0.000152628
48.9296 29.0444,18.2402,0.000124653
48.9296 29.0444,18.1803,1.15402e-05
48.9296 29.0444,18.1204,7.39974e-06
48.9296 29.0444,18.0606,2.44801e-06
48.9296 29.0444,18.0007,0.00015327
48.9296 29.0444,17.9408,0.000212101
48.9296 29.0444,17.8809,5.89014e-05
48.9296 29.0444,17.8211,0.000149783
48.9296 29.0444,17.7612,0.000226959
48.9296 29.0444,17.7013,9.59189e-05
48.9296 29.0444,17.6414,0.00019864
48.9296 29.0444,17.5816,0.000398941
48.9296 29.0444,17.5217,0.000900044
48.9296 29.0444,17.4618,0.000720554
48.9296 29.0444,17.4019,4.54728e-05
48.9296 29.0444,17.342,0.000693439
48.9296 29.0444,17.2822,0.00138917
48.9296 29.0444,17.2223,0.00084885
48.9296 29.0444,17.1624,0.000317489
48.9296 29.0444,17.1025,0.00018644
48.9296 29.0444,17.0427,2.15001e-05
48.9296 29.0444,16.9828,1.604e-05
48.9296 29.0444,16.9229,1.4573e-05
48.9296 29.0444,16.863,1.15604e-05
48.9296 29.0444,16.8032,5.98101e-06
48.9296 29.0444,16.7433,-6.25133e-06
48.9296 29.0444,16.6834,0.000222022
48.9296 29.0444,16.6235,0.000245522
48.9296 29.0444,16.5637,3.36902e-05
48.9296 29.0444,16.5038,0.000201815
48.9296 29.0444,16.4439,0.000289977
48.9296 29.0444,16.384,0.000511875
48.9296 29.0444,16.3242,0.000424301
48.9296 29.0444,16.2643,0.0006199
48.9296 29.0444,16.2044,0.000737174
48.9296 29.0444,16.1445,0.000346
48.9296 29.0444,16.0846,0.000229725
48.9296 29.0444,16.0248,1.89383e-05
48.9296 29.0444,15.9649,0.000243741
48.9296 29.0444,15.905,0.000238284
48.9296 29.0444,15.8451,0.000150995
48.9296 29.0444,15.7853,0.000189557
48.9296 29.0444,15.7254,4.1986e-05
48.9296 29.0444,15.6655,1.0995e-05
48.9296 29.0444,15.6056,0.000153289
48.9296 29.0444,15.5458,0.000404291
48.9296 29.0444,15.4859,0.000496692
48.9296 29.0444,15.426,0.000451286
48.9296 29.0444,15.3661,0.000358614
48.9296 29.0444,15.3063,0.000160042
48.9296 29.0444,15.2464,2.24671e-05
48.9296 29.0444,15.1865,1.77452e-05
48.9296 29.0444,15.1266,1.82403e-05
48.9296 29.0444,15.0667,7.89288e-05
48.9296 29.0444,15.0069,0.000271655
48.9296 29.0444,14.947,0.000207279
48.9296 29.0444,14.8871,2.73376e-07
48.9296 29.0444,14.8272,3.6835e-05
48.9296 29.0444,14.7674,6.59922e-05
48.9296 29.0444,14.7075,3.39117e-05
48.9296 29.0444,14.6476,0.000177466
48.9296 29.0444,14.5877,0.000180912
48.9296 29.0444,14.5279,0.000493048
48.9296 29.0444,14.468,0.000542842
48.9296 29.0444,14.4081,7.24335e-05
48.9296 29.0444,14.3482,0.00010707
48.9296 29.0444,14.2884,0.000204901
48.9296 29.0444,14.2285,0.00070104
48.9296 29.0444,14.1686,0.000651185
48.9296 29.0444,14.1087,6.46738e-05
48.9296 29.0444,14.0489,5.65298e-05
48.9296 29.0444,13.989,0.000112
48.9296 29.0444,13.9291,9.0628e-05
48.9296 29.0444,13.8692,3.06237e-05
48.9296 29.0444,13.8093,4.74778e-05
48.9296 29.0444,13.7495,0.00075889
48.9296 29.0444,13.6896,0.000789226
48.9296 29.0444,13.6297,0.00010826
48.9296 29.0444,13.5698,0.0003345
48.9296 29.0444,13.51,0.000325264
48.9296 29.0444,13.4501,1.59306e-05
48.9296 29.0444,13.3902,0.00038282
48.9296 29.0444,13.3303,0.000435875
48.9296 29.0444,13.2705,5.93072e-05
48.9296 29.0444,13.2106,0.000196597
48.9296 29.0444,13.1507,0.000275912
48.9296 29.0444,13.0908,0.000147859
48.9296 29.0444,13.031,0.000245852
48.9296 29.0444,12.9711,0.000201725
48.9296 29.0444,12.9112,2.24683e-05
48.9296 29.0444,12.8513,0.000184069
48.9296 29.0444,12.7914,0.000327247
48.9296 29.0444,12.7316,0.000789117
48.9296 29.0444,12.6717,0.000993011
48.9296 29.0444,12.6118,0.000402477
48.9296 29.0444,12.5519,8.43671e-05
48.9296 29.0444,12.4921,4.79321e-05
48.9296 29.0444,12.4322,1.3949e-05
48.9296 29.0444,12.3723,9.3215e-06
48.9296 29.0444,12.3124,3.82393e-05
48.9296 29.0444,12.2526,0.000418641
48.9296 29.0444,12.1927,0.00039964
48.9296 29.0444,12.1328,0.000422766
48.9296 29.0444,12.0729,0.000466086
48.9296 29.0444,12.0131,0.000770557
48.9296 29.0444,11.9532,0.00111078
48.9296 29.0444,11.8933,0.00092951
48.9296 29.0444,11.8334,0.0010033
48.9296 29.0444,11.7736,0.000710983
48.9296 29.0444,11.7137,0.00025305
48.9296 29.0444,11.6538,0.000357428
48.9296 29.0444,11.5939,0.000616899
48.9296 29.0444,11.534,0.000634715
48.9296 29.0444,11.4742,0.000916449
48.9296 29.0444,11.4143,0.00142075
48.9296 29.0444,11.3544,0.00108384
48.9296 29.0444,11.2945,0.000423046
48.9296 29.0444,11.2347,0.00033711
48.9296 29.0444,11.1748,0.000182684
48.9296 29.0444,11.1149,0.000105602
48.9296 29.0444,11.055,0.000462163
48.9296 29.0444,10.9952,0.000984794
48.9296 29.0444,10.9353,0.000638356
48.9296 29.0444,10.8754,0.000732211
48.9296 29.0444,10.8155,0.000788393
48.9296 29.0444,10.7557,0.000349156
48.9296 29.0444,10.6958,0.000544711
48.9296 29.0444,10.6359,0.000982248
48.9296 29.0444,10.576,0.000723784
48.9296 29.0444,10.5161,6.71066e-05
48.9296 29.0444,10.4563,3.37829e-05
48.9296 29.0444,10.3964,0.000448007
48.9296 29.0444,10.3365,0.00101091
48.9296 29.0444,10.2766,0.00120464
48.9296 29.0444,10.2168,0.000657768
48.9296 29.0444,10.1569,0.00104323
48.9296 29.0444,10.097,0.00114155
48.9296 29.0444,10.0371,0.000356077
48.9296 29.0444,9.97726,0.000364749
48.9296 29.0444,9.91738,0.000333915
48.9296 29.0444,9.85751,0.000406051
48.9296 29.0444,9.79763,0.000706249
48.9296 29.0444,9.73775,0.000817112
48.9296 29.0444,9.67788,0.000927139
48.9296 29.0444,9.618,0.000676684
48.9296 29.0444,9.55813,0.000146039
48.9296 29.0444,9.49825,0.000426666
48.9296 29.0444,9.43837,0.00111225
48.9296 29.0444,9.3785,0.000837941
48.9296 29.0444,9.31862,0.000203858
48.9296 29.0444,9.25874,0.000307393
48.9296 29.0444,9.19887,0.000897943
48.9296 29.0444,9.13899,0.00122668
48.9296 29.0444,9.07912,0.000544234
48.9296 29.0444,9.01924,0.000341683
48.9296 29.0444,8.95936,0.000764174
48.9296 29.0444,8.89949,0.000769016
48.9296 29.0444,8.83961,0.000462894
48.9296 29.0444,8.77973,0.00037247
48.9296 29.0444,8.71986,0.000543863
48.9296 29.0444,8.65998,0.000766385
48.9296 29.0444,8.60011,0.00168351
48.9296 29.0444,8.54023,0.00212426
48.9296 29.0444,8.48035,0.0010636
48.9296 29.0444,8.42048,0.00039504
48.9296 29.0444,8.3606,0.000357214
48.9296 29.0444,8.30072,0.00197208
48.9296 29.0444,8.24085,0.00208007
48.9296 29.0444,8.19594,0.000485233
48.9296 29.0444,8.166,0.000841475
48.9296 29.0444,8.13606,1.08859e-05
48.9296 29.0444,8.10613,4.85236e-05
48.9296 29.0444,8.07619,4.68476e-05
48.9296 29.0444,8.04625,-7.16956e-05
48.9296 29.0444,8.01631,9.24617e-06
48.9296 29.0444,7.98637,0.000602445
48.9296 29.0444,7.95643,0.00102786
48.9296 29.0444,7.9265,-1.201e-05
48.9296 29.0444,7.89656,0.00213618
48.9296 29.0444,7.86662,0.00101396
48.9296 29.0444,7.83668,0.000972756
48.9296 29.0444,7.80674,4.41866e-05
48.9296 29.0444,7.77681,6.53978e-06
48.9296 29.0444,7.74687,2.50002e-05
