xy,z,val
54.0766 46.0247,15.3063,0.00049746
54.0766 46.0247,15.2464,0.000462147
54.0766 46.0247,15.1865,0.000168657
54.0766 46.0247,15.1266,0.000644318
54.0766 46.0247,15.0667,0.00054877
54.0766 46.0247,15.0069,0.000128443
54.0766 46.0247,14.947,0.000228802
54.0766 46.0247,14.8871,0.000270888
54.0766 46.0247,14.8272,0.000541486
54.0766 46.0247,14.7674,0.000405655
54.0766 46.0247,14.7075,2.33646e-05
54.0766 46.0247,14.6476,0.000349451
54.0766 46.0247,14.5877,0.000519085
54.0766 46.0247,14.5279,0.000201217
54.0766 46.0247,14.468,2.52849e-05
54.0766 46.0247,14.4081,0.000292241
54.0766 46.0247,14.3482,0.000842793
54.0766 46.0247,14.2884,0.00111871
54.0766 46.0247,14.2285,0.000794704
54.0766 46.0247,14.1686,0.000399189
54.0766 46.0247,14.1087,0.000627805
54.0766 46.0247,14.0489,0.000692756
54.0766 46.0247,13.989,0.000258702
54.0766 46.0247,13.9291,4.45891e-05
54.0766 46.0247,13.8692,0.000299328
54.0766 46.0247,13.8093,0.000509878
54.0766 46.0247,13.7495,0.000601587
54.0766 46.0247,13.6896,0.000416812
54.0766 46.0247,13.6297,0.000674461
54.0766 46.0247,13.5698,0.000683405
54.0766 46.0247,13.51,0.000293741
54.0766 46.0247,13.4501,0.000288744
54.0766 46.0247,13.3902,0.000147768
54.0766 46.0247,13.3303,0.000249415
54.0766 46.0247,13.2705,0.000217526
54.0766 46.0247,13.2106,0.00011471
54.0766 46.0247,13.1507,0.000230647
54.0766 46.0247,13.0908,0.000206997
54.0766 46.0247,13.031,0.000110437
54.0766 46.0247,12.9711,0.000346173
54.0766 46.0247,12.9112,0.000285232
54.0766 46.0247,12.8513,0.000697886
54.0766 46.0247,12.7914,0.000681329
54.0766 46.0247,12.7316,0.00117863
54.0766 46.0247,12.6717,0.0015853
54.0766 46.0247,12.6118,0.000595325
54.0766 46.0247,12.5519,0.000291641
54.0766 46.0247,12.4921,0.000680675
54.0766 46.0247,12.4322,0.00175939
54.0766 46.0247,12.3723,0.00356262
54.0766 46.0247,12.3124,0.00473876
54.0766 46.0247,12.2526,0.00363146
54.0766 46.0247,12.1927,0.00336306
54.0766 46.0247,12.1328,0.0052215
54.0766 46.0247,12.0729,0.00551658
54.0766 46.0247,12.0131,0.00473226
54.0766 46.0247,11.9532,0.00934658
54.0766 46.0247,11.8933,0.0104594
54.0766 46.0247,11.8334,0.0050625
54.0766 46.0247,11.7736,0.00397376
54.0766 46.0247,11.7137,0.00521951
54.0766 46.0247,11.6538,0.00520453
54.0766 46.0247,11.5939,0.00459666
54.0766 46.0247,11.534,0.00262443
54.0766 46.0247,11.4742,0.000630696
54.0766 46.0247,11.4143,0.00247859
54.0766 46.0247,11.3544,0.00865103
54.0766 46.0247,11.2945,0.0120014
54.0766 46.0247,11.2347,0.0116763
54.0766 46.0247,11.1748,0.0109581
54.0766 46.0247,11.1149,0.00956249
54.0766 46.0247,11.055,0.00933894
54.0766 46.0247,10.9952,0.00933916
54.0766 46.0247,10.9353,0.00917357
54.0766 46.0247,10.8754,0.00952762
54.0766 46.0247,10.8155,0.00922441
54.0766 46.0247,10.7557,0.00698078
54.0766 46.0247,10.6958,0.00483227
54.0766 46.0247,10.6359,0.0026666
54.0766 46.0247,10.576,0.00164676
54.0766 46.0247,10.5161,0.00308588
54.0766 46.0247,10.4563,0.00385351
54.0766 46.0247,10.3964,0.00397515
54.0766 46.0247,10.3365,0.00331994
54.0766 46.0247,10.2766,0.00285358
54.0766 46.0247,10.2168,0.0035259
54.0766 46.0247,10.1569,0.00563375
54.0766 46.0247,10.097,0.00624337
54.0766 46.0247,10.0371,0.00475122
54.0766 46.0247,9.97726,0.00442592
54.0766 46.0247,9.91738,0.00427129
54.0766 46.0247,9.85751,0.00375012
54.0766 46.0247,9.79763,0.00257837
54.0766 46.0247,9.73775,0.00262203
54.0766 46.0247,9.67788,0.00237462
54.0766 46.0247,9.618,0.00103864
54.0766 46.0247,9.55813,0.000645053
54.0766 46.0247,9.49825,0.000658662
54.0766 46.0247,9.43837,0.000567491
54.0766 46.0247,9.3785,0.000664853
54.0766 46.0247,9.31862,0.000611268
54.0766 46.0247,9.25874,0.000348644
54.0766 46.0247,9.19887,0.000708922
54.0766 46.0247,9.13899,0.00067005
54.0766 46.0247,9.07912,0.000106953
54.0766 46.0247,9.01924,0.000303376
54.0766 46.0247,8.95936,0.000439132
54.0766 46.0247,8.89949,0.000214235
54.0766 46.0247,8.83961,0.00034623
54.0766 46.0247,8.77973,0.000439445
54.0766 46.0247,8.71986,0.00013769
54.0766 46.0247,8.65998,3.1215e-05
54.0766 46.0247,8.60011,9.837e-05
54.0766 46.0247,8.54023,0.000112886
54.0766 46.0247,8.48035,6.27754e-05
54.0766 46.0247,8.42048,4.97753e-05
54.0766 46.0247,8.3606,2.40018e-05
54.0766 46.0247,8.30072,1.40862e-05
54.0766 46.0247,8.24085,1.88739e-05
54.0766 46.0247,8.19594,3.26029e-05
54.0766 46.0247,8.166,0.00471791
54.0766 46.0247,8.13606,0.000936451
54.0766 46.0247,8.10613,0.00218353
54.0766 46.0247,8.07619,0.00130552
54.0766 46.0247,8.04625,0.000102895
54.0766 46.0247,8.01631,0.000561405
54.0766 46.0247,7.98637,3.80195e-05
54.0766 46.0247,7.95643,9.86358e-05
54.0766 46.0247,7.9265,4.90976e-05
54.0766 46.0247,7.89656,-2.76505e-05
54.0766 46.0247,7.86662,5.92894e-05
54.0766 46.0247,7.83668,4.0158e-05
54.0766 46.0247,7.80674,5.1529e-05
54.0766 46.0247,7.77681,0.000313896
54.0766 46.0247,7.74687,0.000127232
54.0766 46.0247,7.71693,4.70573e-05
54.0766 46.0247,7.68699,3.00502e-05
54.0766 46.0247,7.65705,0.000262398
54.0766 46.0247,7.62711,0.00148677
54.0766 46.0247,7.59718,-2.54598e-06
54.0766 46.0247,7.56724,3.82896e-05
54.0766 46.0247,7.5373,4.67526e-05
54.0766 46.0247,7.50736,5.32642e-05
54.0766 46.0247,7.47742,0.000505158
54.0766 46.0247,7.44749,3.16864e-05
54.0766 46.0247,7.41755,4.40457e-05
54.0766 46.0247,7.38761,0.000301824
54.0766 46.0247,7.35767,0.00181277
54.0766 46.0247,7.32773,0.000237612
54.0766 46.0247,7.2978,1.84387e-05
54.0766 46.0247,7.26786,3.07956e-06
54.0766 46.0247,7.23792,1.47199e-05
54.0766 46.0247,7.20798,-1.22164e-05
54.0766 46.0247,7.17804,3.57327e-05
54.0766 46.0247,7.1481,4.69655e-05
54.0766 46.0247,7.11817,0.00199135
54.0766 46.0247,7.08823,0.00375707
54.0766 46.0247,7.05829,0.00124419
54.0766 46.0247,7.02835,0.00541396
54.0766 46.0247,6.99841,0.000980943
54.0766 46.0247,6.96848,2.15667e-05
54.0766 46.0247,6.93854,7.06341e-05
54.0766 46.0247,6.9086,8.21114e-05
54.0766 46.0247,6.87866,4.03169e-05
54.0766 46.0247,6.84872,0.000110022
54.0766 46.0247,6.81878,4.78366e-05
54.0766 46.0247,6.78885,0.00360018
54.0766 46.0247,6.75891,0.00393848
54.0766 46.0247,6.72897,0.00025715
54.0766 46.0247,6.69903,2.15589e-05
54.0766 46.0247,6.66909,5.30767e-05
54.0766 46.0247,6.63916,6.22341e-05
54.0766 46.0247,6.60922,2.06904e-05
54.0766 46.0247,6.57928,0.000534981
54.0766 46.0247,6.54934,4.33503e-05
54.0766 46.0247,6.5194,0.000189492
54.0766 46.0247,6.48946,2.97407e-05
54.0766 46.0247,6.45953,0.00110636
54.0766 46.0247,6.42959,0.00065107
54.0766 46.0247,6.39965,0.00199666
54.0766 46.0247,6.36971,7.2003e-05
54.0766 46.0247,6.33977,3.74663e-05
54.0766 46.0247,6.30984,0.00108202
54.0766 46.0247,6.2799,0.000907148
54.0766 46.0247,6.24996,0.0012204
54.0766 46.0247,6.22002,0.000207344
54.0766 46.0247,6.19008,0.000286635
54.0766 46.0247,6.16014,0.00696097
54.0766 46.0247,6.13021,0.155371
54.0766 46.0247,6.10027,0.249575
54.0766 46.0247,6.07033,0.140835
54.0766 46.0247,6.04039,0.0733083
54.0766 46.0247,6.01045,0.0360629
54.0766 46.0247,5.98052,0.0249033
54.0766 46.0247,5.95058,0.0192893
54.0766 46.0247,5.92064,0.0159084
54.0766 46.0247,5.8907,0.00448445
54.0766 46.0247,5.86076,0.00834181
54.0766 46.0247,5.83083,0.00268791
54.0766 46.0247,5.80089,0.00137414
54.0766 46.0247,5.77095,0.00107754
54.0766 46.0247,5.74101,0.0016968
54.0766 46.0247,5.71107,0.00116192
54.0766 46.0247,5.68113,0.000978946
54.0766 46.0247,5.6512,0.000720898
54.0766 46.0247,5.62126,0.000591311
54.0766 46.0247,5.59132,0.000459329
54.0766 46.0247,5.56138,0.000471544
54.0766 46.0247,5.53144,0.000411693
54.0766 46.0247,5.50151,0.000323888
54.0766 46.0247,5.47157,0.000292113
54.0766 46.0247,5.44163,0.000401577
54.0766 46.0247,5.41169,0.00029701
54.0766 46.0247,5.38175,0.00015449
54.0766 46.0247,5.35181,0.000355268
54.0766 46.0247,5.32188,0.000134716
54.0766 46.0247,5.29194,0.000219613
54.0766 46.0247,5.262,0.000168965
54.0766 46.0247,5.23206,0.00010187
54.0766 46.0247,5.20212,0.000139701
54.0766 46.0247,5.17219,0.000176492
54.0766 46.0247,5.14225,0.000144848
54.0766 46.0247,5.11231,0.000279548
54.0766 46.0247,5.08237,0.00342318
54.0766 46.0247,5.05243,0.000218686
54.0766 46.0247,5.02249,0.000101878
54.0766 46.0247,4.99256,0.000285023
54.0766 46.0247,4.96262,1.99887e-05
54.0766 46.0247,4.93268,3.97726e-05
54.0766 46.0247,4.90274,6.93838e-05
54.0766 46.0247,4.8728,9.40636e-05
54.0766 46.0247,4.84287,5.43838e-05
54.0766 46.0247,4.81293,3.11929e-05
54.0766 46.0247,4.78299,0.000113888
54.0766 46.0247,4.75305,5.26469e-05
54.0766 46.0247,4.72311,-2.62237e-05
54.0766 46.0247,4.69318,6.48281e-05
54.0766 46.0247,4.66324,-2.2483e-05
54.0766 46.0247,4.6333,3.54003e-05
54.0766 46.0247,4.60336,7.32983e-05
54.0766 46.0247,4.57342,6.57836e-06
54.0766 46.0247,4.54348,1.17909e-05
54.0766 46.0247,4.51355,3.58156e-05
54.0766 46.0247,4.48361,7.37411e-05
54.0766 46.0247,4.45367,2.91668e-05
54.0766 46.0247,4.42373,3.29355e-05
54.0766 46.0247,4.39379,-5.11079e-05
54.0766 46.0247,4.36386,4.10905e-05
54.0766 46.0247,4.33392,2.09471e-05
54.0766 46.0247,4.30398,2.1252e-05
54.0766 46.0247,4.27404,1.26226e-05
54.0766 46.0247,4.2441,4.03426e-05
54.0766 46.0247,4.21416,-1.67444e-05
54.0766 46.0247,4.18423,1.71357e-05
54.0766 46.0247,4.15429,1.43799e-05
54.0766 46.0247,4.12435,1.41524e-05
54.0766 46.0247,4.09441,5.49574e-05
54.0766 46.0247,4.06447,2.5757e-05
54.0766 46.0247,4.03454,1.31001e-05
54.0766 46.0247,4.0046,5.52013e-05
54.0766 46.0247,3.97466,5.20532e-06
54.0766 46.0247,3.94472,9.21937e-06
54.0766 46.0247,3.91478,-1.04617e-05
54.0766 46.0247,3.88484,3.07884e-06
54.0766 46.0247,3.85491,4.82173e-05
54.0766 46.0247,3.82497,1.54287e-05
54.0766 46.0247,3.79503,1.96674e-05
54.0766 46.0247,3.76509,1.99117e-05
54.0766 46.0247,3.73515,-2.10597e-05
54.0766 46.0247,3.70522,-9.06237e-06
54.0766 46.0247,3.67528,5.30355e-05
54.0766 46.0247,3.64534,8.66544e-06
54.0766 46.0247,3.6154,-3.25062e-05
54.0766 46.0247,3.58546,-6.25331e-06
54.0766 46.0247,3.55553,-5.44227e-06
54.0766 46.0247,3.52559,2.75099e-05
54.0766 46.0247,3.49565,2.18398e-05
54.0766 46.0247,3.46571,4.06023e-09
54.0766 46.0247,3.43577,3.03211e-05
54.0766 46.0247,3.40583,4.64996e-05
54.0766 46.0247,3.3759,4.98462e-05
54.0766 46.0247,3.34596,3.83394e-05
54.0766 46.0247,3.31602,2.97895e-05
54.0766 46.0247,3.28608,-1.05773e-05
54.0766 46.0247,3.25614,-3.3011e-05
54.0766 46.0247,3.22621,-5.84735e-06
54.0766 46.0247,3.19627,2.4053e-05
54.0766 46.0247,3.16633,-5.34296e-05
54.0766 46.0247,3.13639,4.75068e-07
54.0766 46.0247,3.10645,2.72718e-05
54.0766 46.0247,3.07651,2.27403e-06
54.0766 46.0247,3.04658,2.55098e-05
54.0766 46.0247,3.01664,1.59953e-05
54.0766 46.0247,2.9867,6.43847e-06
54.0766 46.0247,2.95676,2.66336e-05
54.0766 46.0247,2.92682,9.85155e-06
54.0766 46.0247,2.89689,-2.29357e-05
54.0766 46.0247,2.86695,1.53241e-05
54.0766 46.0247,2.83701,-2.30963e-05
54.0766 46.0247,2.80707,-4.87117e-05
54.0766 46.0247,2.77713,1.17725e-05
54.0766 46.0247,2.74719,5.27122e-05
54.0766 46.0247,2.71726,-3.21437e-05
54.0766 46.0247,2.68732,-3.02278e-05
54.0766 46.0247,2.65738,1.9879e-05
54.0766 46.0247,2.62744,-7.14391e-06
54.0766 46.0247,2.5975,2.68621e-05
54.0766 46.0247,2.56757,8.4732e-06
54.0766 46.0247,2.53763,1.94775e-05
54.0766 46.0247,2.50769,2.66193e-05
54.0766 46.0247,2.47775,4.26651e-05
54.0766 46.0247,2.44781,-2.3553e-05
54.0766 46.0247,2.41787,-6.32221e-06
54.0766 46.0247,2.38794,-1.09441e-05
54.0766 46.0247,2.358,1.56952e-05
54.0766 46.0247,2.32806,-3.53668e-05
54.0766 46.0247,2.29812,-4.17284e-05
54.0766 46.0247,2.26818,2.16909e-05
54.0766 46.0247,2.23825,2.46642e-05
54.0766 46.0247,2.20831,-3.31126e-06
54.0766 46.0247,2.17837,-3.33729e-06
54.0766 46.0247,2.14843,1.904e-05
54.0766 46.0247,2.11849,1.7528e-05
54.0766 46.0247,2.08856,1.49216e-05
54.0766 46.0247,2.05862,1.15645e-06
54.0766 46.0247,2.02868,2.78747e-05
54.0766 46.0247,1.99874,-1.28409e-05
54.0766 46.0247,1.9688,-4.7711e-06
54.0766 46.0247,1.93886,-1.99113e-05
54.0766 46.0247,1.90893,2.27538e-05
54.0766 46.0247,1.87899,3.66321e-05
54.0766 46.0247,1.84905,3.92503e-05
54.0766 46.0247,1.81911,-2.7064e-05
54.0766 46.0247,1.78917,-1.76053e-05
54.0766 46.0247,1.75924,-2.43687e-05
54.0766 46.0247,1.7293,-2.32537e-05
54.0766 46.0247,1.69936,4.15946e-08
54.0766 46.0247,1.66942,4.36904e-05
54.0766 46.0247,1.63948,2.10059e-05
54.0766 46.0247,1.60954,-5.07681e-06
54.0766 46.0247,1.57961,6.08919e-05
54.0766 46.0247,1.54967,-9.0112e-06
54.0766 46.0247,1.51973,-1.24363e-07
54.0766 46.0247,1.48979,-3.78296e-05
54.0766 46.0247,1.45985,-3.04836e-05
54.0766 46.0247,1.42992,3.28201e-06
54.0766 46.0247,1.39998,-1.33699e-05
54.0766 46.0247,1.37004,4.765e-05
54.0766 46.0247,1.3401,5.86835e-05
54.0766 46.0247,1.31016,-1.47018e-05
54.0766 46.0247,1.28022,1.76877e-05
54.0766 46.0247,1.25029,-1.70402e-05
54.0766 46.0247,1.22035,1.00583e-05
54.0766 46.0247,1.19041,-2.58047e-05
54.0766 46.0247,1.16047,-3.18005e-05
54.0766 46.0247,1.13053,2.85583e-05
54.0766 46.0247,1.1006,-2.0788e-05
54.0766 46.0247,1.07066,4.26615e-05
54.0766 46.0247,1.04072,4.39462e-05
54.0766 46.0247,1.01078,-1.13675e-06
54.0766 46.0247,0.980843,3.12316e-05
54.0766 46.0247,0.950905,2.02907e-05
54.0766 46.0247,0.920967,-3.93538e-05
54.0766 46.0247,0.891029,2.56361e-05
54.0766 46.0247,0.861091,1.83286e-05
54.0766 46.0247,0.831152,-2.69636e-05
54.0766 46.0247,0.801214,1.50155e-05
54.0766 46.0247,0.771276,-4.6083e-05
54.0766 46.0247,0.741338,1.99579e-05
54.0766 46.0247,0.7114,3.36233e-06
54.0766 46.0247,0.681462,4.16717e-07
54.0766 46.0247,0.651523,-2.17995e-05
54.0766 46.0247,0.621585,4.69531e-05
54.0766 46.0247,0.591647,-3.04223e-05
54.0766 46.0247,0.561709,7.17231e-06
54.0766 46.0247,0.531771,1.25454e-05
54.0766 46.0247,0.501833,-2.22791e-05
54.0766 46.0247,0.471894,-4.90219e-06
54.0766 46.0247,0.441956,4.76043e-05
54.0766 46.0247,0.412018,-2.04969e-06
54.0766 46.0247,0.38208,1.97228e-05
54.0766 46.0247,0.352142,-2.44704e-05
54.0766 46.0247,0.322204,4.05667e-05
54.0766 46.0247,0.292266,5.10483e-06
54.0766 46.0247,0.262327,-3.15654e-05
54.0766 46.0247,0.232389,1.45423e-05
54.0766 46.0247,0.202451,4.34834e-06
54.0766 46.0247,0.172513,-3.84725e-05
54.0766 46.0247,0.142575,1.46537e-06
54.0766 46.0247,0.112637,-5.49914e-05
54.0766 46.0247,0.0826984,2.47263e-05
54.0766 46.0247,0.0527602,4.69999e-06
54.0766 46.0247,0.0228221,4.01946e-05
54.0766 46.0247,-0.0071161,-1.72361e-05
54.0766 46.0247,-0.0370543,6.56825e-06
54.0766 46.0247,-0.0669924,-4.47222e-07
54.0766 46.0247,-0.0969306,2.75488e-05
54.0766 46.0247,-0.126869,-6.17555e-06
54.0766 46.0247,-0.156807,-4.17199e-05
54.0766 46.0247,-0.186745,-3.55701e-06
54.0766 46.0247,-0.216683,4.44029e-05
54.0766 46.0247,-0.246621,-4.91962e-05
54.0766 46.0247,-0.27656,-8.44492e-06
54.0766 46.0247,-0.306498,4.37221e-05
54.0766 46.0247,-0.336436,1.1688e-06
54.0766 46.0247,-0.366374,-3.93018e-06
54.0766 46.0247,-0.396312,7.29073e-05
54.0766 46.0247,-0.42625,1.96584e-05
54.0766 46.0247,-0.456188,-5.0472e-06
54.0766 46.0247,-0.620848,5.09391e-06
54.0766 46.0247,-0.92023,-3.74347e-07
54.0766 46.0247,-1.21961,-4.36518e-06
54.0766 46.0247,-1.51899,-5.72608e-06
54.0766 46.0247,-1.81837,-1.5498e-05
53.9676 45.7281,39.4963,-2.7936e-07
53.9676 45.7281,39.1969,9.11245e-06
53.9676 45.7281,38.8975,5.13598e-06
53.9676 45.7281,38.5981,-5.51296e-07
53.9676 45.7281,38.2988,-2.54573e-06
53.9676 45.7281,37.9994,-1.08022e-06
53.9676 45.7281,37.7,3.43874e-05
53.9676 45.7281,37.4006,3.87729e-06
53.9676 45.7281,37.1012,2.38395e-05
53.9676 45.7281,36.8019,1.64772e-06
53.9676 45.7281,36.5025,-2.39839e-06
53.9676 45.7281,36.2031,-1.73214e-06
53.9676 45.7281,35.9037,-1.25898e-06
53.9676 45.7281,35.6043,2.43338e-05
53.9676 45.7281,35.3049,5.74048e-06
53.9676 45.7281,35.0056,1.23924e-05
53.9676 45.7281,34.7062,4.7351e-05
53.9676 45.7281,34.4068,4.24456e-05
53.9676 45.7281,34.1074,7.02755e-05
53.9676 45.7281,33.808,7.07544e-06
53.9676 45.7281,33.5087,5.72191e-05
53.9676 45.7281,33.2093,1.13401e-05
53.9676 45.7281,32.9099,1.34609e-05
53.9676 45.7281,32.6105,-4.46957e-07
53.9676 45.7281,32.3111,-1.67592e-06
53.9676 45.7281,32.0117,-2.29378e-06
53.9676 45.7281,31.7124,2.54406e-06
53.9676 45.7281,31.413,-2.04832e-08
53.9676 45.7281,31.1136,-1.13662e-06
53.9676 45.7281,30.8142,4.25632e-05
53.9676 45.7281,30.5148,3.19859e-05
53.9676 45.7281,30.2155,3.78518e-05
53.9676 45.7281,29.976,5.10289e-06
53.9676 45.7281,29.7963,3.2004e-06
53.9676 45.7281,29.6167,3.12812e-06
53.9676 45.7281,29.4371,1.12577e-06
53.9676 45.7281,29.2574,-4.62689e-06
53.9676 45.7281,29.0778,-6.72311e-06
53.9676 45.7281,28.8982,7.04366e-07
53.9676 45.7281,28.7185,-1.02517e-05
53.9676 45.7281,28.5389,1.90889e-06
53.9676 45.7281,28.3593,2.55842e-05
53.9676 45.7281,28.1797,1.24366e-05
53.9676 45.7281,28.0,2.42102e-05
53.9676 45.7281,27.8204,5.74932e-05
53.9676 45.7281,27.6408,3.96178e-06
53.9676 45.7281,27.4611,8.21039e-06
53.9676 45.7281,27.2815,0.000138612
53.9676 45.7281,27.1019,0.000161602
53.9676 45.7281,26.9223,3.61404e-05
53.9676 45.7281,26.7426,9.63995e-05
53.9676 45.7281,26.563,1.77667e-05
53.9676 45.7281,26.3834,-7.42795e-07
53.9676 45.7281,26.2037,1.61869e-06
53.9676 45.7281,26.0241,0.000304118
53.9676 45.7281,25.8445,8.18088e-05
53.9676 45.7281,25.6649,4.17275e-06
53.9676 45.7281,25.4852,5.54596e-06
53.9676 45.7281,25.3056,2.60243e-05
53.9676 45.7281,25.126,7.34567e-06
53.9676 45.7281,24.9463,0.000117879
53.9676 45.7281,24.7667,2.60432e-05
53.9676 45.7281,24.5871,4.49727e-06
53.9676 45.7281,24.4075,-2.46064e-06
53.9676 45.7281,24.2278,4.68296e-05
53.9676 45.7281,24.0482,0.000174055
53.9676 45.7281,23.8686,0.000147677
53.9676 45.7281,23.6889,4.32135e-05
53.9676 45.7281,23.5093,-1.72888e-06
53.9676 45.7281,23.3297,9.90169e-05
53.9676 45.7281,23.1501,2.69201e-05
53.9676 45.7281,22.9704,2.84085e-05
53.9676 45.7281,22.7908,0.00011777
53.9676 45.7281,22.6112,2.16512e-05
53.9676 45.7281,22.4315,-4.4643e-06
53.9676 45.7281,22.2519,7.07501e-05
53.9676 45.7281,22.0723,0.000119326
53.9676 45.7281,21.8926,5.87113e-05
53.9676 45.7281,21.713,7.76861e-05
53.9676 45.7281,21.5334,3.8965e-05
53.9676 45.7281,21.3538,9.81608e-05
53.9676 45.7281,21.1741,0.000124418
53.9676 45.7281,20.9945,3.19813e-05
53.9676 45.7281,20.8149,0.000251893
53.9676 45.7281,20.6352,0.000153162
53.9676 45.7281,20.4556,2.43097e-05
53.9676 45.7281,20.276,3.86736e-05
53.9676 45.7281,20.1562,2.38327e-05
53.9676 45.7281,20.0964,0.000252676
53.9676 45.7281,20.0365,0.000383126
53.9676 45.7281,19.9766,0.000363199
53.9676 45.7281,19.9167,0.000859453
53.9676 45.7281,19.8569,0.00063292
53.9676 45.7281,19.797,2.08641e-05
53.9676 45.7281,19.7371,1.20827e-05
53.9676 45.7281,19.6772,-8.67401e-06
53.9676 45.7281,19.6173,1.04956e-06
53.9676 45.7281,19.5575,8.00532e-06
53.9676 45.7281,19.4976,5.4085e-05
53.9676 45.7281,19.4377,0.000128922
53.9676 45.7281,19.3778,7.80999e-05
53.9676 45.7281,19.318,1.15628e-06
53.9676 45.7281,19.2581,6.15106e-06
53.9676 45.7281,19.1982,8.20186e-05
53.9676 45.7281,19.1383,0.000292555
53.9676 45.7281,19.0785,0.000227542
53.9676 45.7281,19.0186,8.79663e-06
53.9676 45.7281,18.9587,3.20529e-06
53.9676 45.7281,18.8988,-8.091e-06
53.9676 45.7281,18.839,-1.0115e-05
53.9676 45.7281,18.7791,-2.87009e-06
53.9676 45.7281,18.7192,-7.90368e-06
53.9676 45.7281,18.6593,-5.75624e-07
53.9676 45.7281,18.5995,-6.29328e-06
53.9676 45.7281,18.5396,0.000144396
53.9676 45.7281,18.4797,0.000172828
53.9676 45.7281,18.4198,2.88129e-05
53.9676 45.7281,18.3599,1.01674e-05
53.9676 45.7281,18.3001,0.000105982
53.9676 45.7281,18.2402,9.99909e-05
53.9676 45.7281,18.1803,-1.2338e-06
53.9676 45.7281,18.1204,6.45355e-05
53.9676 45.7281,18.0606,0.000161313
53.9676 45.7281,18.0007,9.93586e-05
53.9676 45.7281,17.9408,6.39916e-06
53.9676 45.7281,17.8809,1.26603e-05
53.9676 45.7281,17.8211,1.01648e-05
53.9676 45.7281,17.7612,6.89771e-06
53.9676 45.7281,17.7013,-6.2056e-06
53.9676 45.7281,17.6414,-9.1426e-06
53.9676 45.7281,17.5816,-8.98697e-06
53.9676 45.7281,17.5217,0.000153198
53.9676 45.7281,17.4618,0.000408378
53.9676 45.7281,17.4019,0.000255861
53.9676 45.7281,17.342,1.66601e-05
53.9676 45.7281,17.2822,7.71484e-06
53.9676 45.7281,17.2223,2.08302e-07
53.9676 45.7281,17.1624,4.16705e-06
53.9676 45.7281,17.1025,0.000155625
53.9676 45.7281,17.0427,0.000169276
53.9676 45.7281,16.9828,1.87155e-05
53.9676 45.7281,16.9229,0.000167852
53.9676 45.7281,16.863,0.000179751
53.9676 45.7281,16.8032,1.73024e-05
53.9676 45.7281,16.7433,0.000229073
53.9676 45.7281,16.6834,0.000429494
53.9676 45.7281,16.6235,0.00022881
53.9676 45.7281,16.5637,0.00014787
53.9676 45.7281,16.5038,0.000279412
53.9676 45.7281,16.4439,0.000382014
53.9676 45.7281,16.384,0.000227803
53.9676 45.7281,16.3242,0.000318811
53.9676 45.7281,16.2643,0.000390826
53.9676 45.7281,16.2044,8.4836e-05
53.9676 45.7281,16.1445,2.17843e-05
53.9676 45.7281,16.0846,8.87693e-05
53.9676 45.7281,16.0248,9.33944e-05
53.9676 45.7281,15.9649,3.19264e-05
53.9676 45.7281,15.905,1.82964e-05
53.9676 45.7281,15.8451,0.00021923
53.9676 45.7281,15.7853,0.000322873
53.9676 45.7281,15.7254,0.00101186
53.9676 45.7281,15.6655,0.00103515
53.9676 45.7281,15.6056,0.000196655
53.9676 45.7281,15.5458,0.000781277
53.9676 45.7281,15.4859,0.000725605
53.9676 45.7281,15.426,2.55724e-05
53.9676 45.7281,15.3661,0.000148743
53.9676 45.7281,15.3063,0.000473984
53.9676 45.7281,15.2464,0.000354106
53.9676 45.7281,15.1865,1.4574e-05
53.9676 45.7281,15.1266,1.08413e-05
53.9676 45.7281,15.0667,1.311e-05
53.9676 45.7281,15.0069,8.72586e-05
53.9676 45.7281,14.947,0.000628595
53.9676 45.7281,14.8871,0.000557364
53.9676 45.7281,14.8272,0.000429051
53.9676 45.7281,14.7674,0.000457444
53.9676 45.7281,14.7075,5.80459e-05
53.9676 45.7281,14.6476,2.48902e-05
53.9676 45.7281,14.5877,1.30867e-05
53.9676 45.7281,14.5279,6.65275e-05
53.9676 45.7281,14.468,0.000189247
53.9676 45.7281,14.4081,0.00013065
53.9676 45.7281,14.3482,0.000173349
53.9676 45.7281,14.2884,0.000338411
53.9676 45.7281,14.2285,0.000584006
53.9676 45.7281,14.1686,0.000689888
53.9676 45.7281,14.1087,0.000341551
53.9676 45.7281,14.0489,7.34387e-05
53.9676 45.7281,13.989,0.000293708
53.9676 45.7281,13.9291,0.000323045
53.9676 45.7281,13.8692,4.96757e-05
53.9676 45.7281,13.8093,0.000247036
53.9676 45.7281,13.7495,0.000266655
53.9676 45.7281,13.6896,3.86688e-05
53.9676 45.7281,13.6297,0.000345096
53.9676 45.7281,13.5698,0.000346647
53.9676 45.7281,13.51,1.66708e-05
53.9676 45.7281,13.4501,0.000184863
53.9676 45.7281,13.3902,0.000522176
53.9676 45.7281,13.3303,0.000762854
53.9676 45.7281,13.2705,0.000467774
53.9676 45.7281,13.2106,0.000904191
53.9676 45.7281,13.1507,0.000949648
53.9676 45.7281,13.0908,0.000158044
53.9676 45.7281,13.031,0.000254068
53.9676 45.7281,12.9711,0.000202412
53.9676 45.7281,12.9112,2.82262e-05
53.9676 45.7281,12.8513,0.000444541
53.9676 45.7281,12.7914,0.000565986
53.9676 45.7281,12.7316,0.000638964
53.9676 45.7281,12.6717,0.000938239
