xy,z,val
41.2712 -5.20605,5.17219,0.00165273
41.2712 -5.20605,5.14225,0.000128029
41.2712 -5.20605,5.11231,0.000123004
41.2712 -5.20605,5.08237,0.00141646
41.2712 -5.20605,5.05243,0.000972896
41.2712 -5.20605,5.02249,0.000919732
41.2712 -5.20605,4.99256,4.53916e-05
41.2712 -5.20605,4.96262,5.90816e-05
41.2712 -5.20605,4.93268,2.51202e-05
41.2712 -5.20605,4.90274,4.96823e-05
41.2712 -5.20605,4.8728,0.000518769
41.2712 -5.20605,4.84287,0.000941256
41.2712 -5.20605,4.81293,-6.52506e-05
41.2712 -5.20605,4.78299,0.00124382
41.2712 -5.20605,4.75305,0.00122327
41.2712 -5.20605,4.72311,5.01379e-05
41.2712 -5.20605,4.69318,2.80971e-05
41.2712 -5.20605,4.66324,4.67007e-05
41.2712 -5.20605,4.6333,1.13162e-05
41.2712 -5.20605,4.60336,0.000527021
41.2712 -5.20605,4.57342,0.00299435
41.2712 -5.20605,4.54348,0.000104848
41.2712 -5.20605,4.51355,5.29178e-05
41.2712 -5.20605,4.48361,6.79997e-05
41.2712 -5.20605,4.45367,1.20524e-06
41.2712 -5.20605,4.42373,-4.29621e-05
41.2712 -5.20605,4.39379,3.85054e-05
41.2712 -5.20605,4.36386,0.000110805
41.2712 -5.20605,4.33392,0.00308576
41.2712 -5.20605,4.30398,0.000277816
41.2712 -5.20605,4.27404,4.35143e-05
41.2712 -5.20605,4.2441,0.000507858
41.2712 -5.20605,4.21416,0.00354381
41.2712 -5.20605,4.18423,0.000162027
41.2712 -5.20605,4.15429,6.46738e-05
41.2712 -5.20605,4.12435,7.47604e-06
41.2712 -5.20605,4.09441,4.64026e-05
41.2712 -5.20605,4.06447,-1.93186e-06
41.2712 -5.20605,4.03454,3.63248e-05
41.2712 -5.20605,4.0046,5.44919e-05
41.2712 -5.20605,3.97466,-8.46448e-06
41.2712 -5.20605,3.94472,-1.37434e-05
41.2712 -5.20605,3.91478,-1.02097e-05
41.2712 -5.20605,3.88484,6.78499e-07
41.2712 -5.20605,3.85491,6.63431e-05
41.2712 -5.20605,3.82497,2.83481e-05
41.2712 -5.20605,3.79503,1.79201e-05
41.2712 -5.20605,3.76509,3.21731e-05
41.2712 -5.20605,3.73515,2.67102e-05
41.2712 -5.20605,3.70522,0.00300298
41.2712 -5.20605,3.67528,0.000941057
41.2712 -5.20605,3.64534,2.05452e-05
41.2712 -5.20605,3.6154,2.56003e-05
41.2712 -5.20605,3.58546,0.000118625
41.2712 -5.20605,3.55553,0.000876965
41.2712 -5.20605,3.52559,-1.85401e-05
41.2712 -5.20605,3.49565,0.00170324
41.2712 -5.20605,3.46571,0.00358013
41.2712 -5.20605,3.43577,0.000380182
41.2712 -5.20605,3.40583,-4.96274e-06
41.2712 -5.20605,3.3759,0.000330676
41.2712 -5.20605,3.34596,0.00166205
41.2712 -5.20605,3.31602,0.000718241
41.2712 -5.20605,3.28608,0.000118593
41.2712 -5.20605,3.25614,5.17887e-05
41.2712 -5.20605,3.22621,1.81288e-05
41.2712 -5.20605,3.19627,0.000327803
41.2712 -5.20605,3.16633,0.000186333
41.2712 -5.20605,3.13639,-3.57846e-05
41.2712 -5.20605,3.10645,0.00165217
41.2712 -5.20605,3.07651,0.151008
41.2712 -5.20605,3.04658,0.351675
41.2712 -5.20605,3.01664,0.334262
41.2712 -5.20605,2.9867,0.210865
41.2712 -5.20605,2.95676,0.136039
41.2712 -5.20605,2.92682,0.0910058
41.2712 -5.20605,2.89689,0.0532865
41.2712 -5.20605,2.86695,0.0250008
41.2712 -5.20605,2.83701,0.0180693
41.2712 -5.20605,2.80707,0.0148032
41.2712 -5.20605,2.77713,0.0119271
41.2712 -5.20605,2.74719,0.00696085
41.2712 -5.20605,2.71726,0.0028183
41.2712 -5.20605,2.68732,0.00258479
41.2712 -5.20605,2.65738,0.00210178
41.2712 -5.20605,2.62744,0.00203077
41.2712 -5.20605,2.5975,0.00149165
41.2712 -5.20605,2.56757,0.00142474
41.2712 -5.20605,2.53763,0.00140812
41.2712 -5.20605,2.50769,0.0010432
41.2712 -5.20605,2.47775,0.000928784
41.2712 -5.20605,2.44781,0.000782833
41.2712 -5.20605,2.41787,0.000646415
41.2712 -5.20605,2.38794,0.000587145
41.2712 -5.20605,2.358,0.000678844
41.2712 -5.20605,2.32806,0.000901954
41.2712 -5.20605,2.29812,0.000387302
41.2712 -5.20605,2.26818,0.000417555
41.2712 -5.20605,2.23825,0.000353609
41.2712 -5.20605,2.20831,0.00022506
41.2712 -5.20605,2.17837,0.000245732
41.2712 -5.20605,2.14843,0.000300451
41.2712 -5.20605,2.11849,0.000406419
41.2712 -5.20605,2.08856,0.000403375
41.2712 -5.20605,2.05862,0.000134476
41.2712 -5.20605,2.02868,0.000156053
41.2712 -5.20605,1.99874,0.000120515
41.2712 -5.20605,1.9688,9.68576e-05
41.2712 -5.20605,1.93886,0.000142581
41.2712 -5.20605,1.90893,0.000166996
41.2712 -5.20605,1.87899,0.000146071
41.2712 -5.20605,1.84905,0.000101104
41.2712 -5.20605,1.81911,0.000122886
41.2712 -5.20605,1.78917,0.000106961
41.2712 -5.20605,1.75924,0.000138406
41.2712 -5.20605,1.7293,8.02063e-05
41.2712 -5.20605,1.69936,0.000213954
41.2712 -5.20605,1.66942,7.71902e-05
41.2712 -5.20605,1.63948,8.42301e-05
41.2712 -5.20605,1.60954,7.09234e-05
41.2712 -5.20605,1.57961,7.12939e-05
41.2712 -5.20605,1.54967,5.96443e-05
41.2712 -5.20605,1.51973,6.48788e-05
41.2712 -5.20605,1.48979,1.15186e-05
41.2712 -5.20605,1.45985,4.60815e-05
41.2712 -5.20605,1.42992,2.55064e-05
41.2712 -5.20605,1.39998,5.09119e-05
41.2712 -5.20605,1.37004,-1.02624e-05
41.2712 -5.20605,1.3401,9.57982e-05
41.2712 -5.20605,1.31016,1.3456e-05
41.2712 -5.20605,1.28022,1.0765e-05
41.2712 -5.20605,1.25029,3.40663e-05
41.2712 -5.20605,1.22035,1.65931e-05
41.2712 -5.20605,1.19041,6.21675e-05
41.2712 -5.20605,1.16047,8.22714e-05
41.2712 -5.20605,1.13053,2.70345e-06
41.2712 -5.20605,1.1006,-8.36564e-06
41.2712 -5.20605,1.07066,2.78877e-05
41.2712 -5.20605,1.04072,2.9084e-05
41.2712 -5.20605,1.01078,1.10746e-05
41.2712 -5.20605,0.980843,2.62248e-05
41.2712 -5.20605,0.950905,1.01057e-06
41.2712 -5.20605,0.920967,1.96478e-05
41.2712 -5.20605,0.891029,-1.59287e-05
41.2712 -5.20605,0.861091,-6.46776e-05
41.2712 -5.20605,0.831152,-3.54945e-05
41.2712 -5.20605,0.801214,-2.56844e-05
41.2712 -5.20605,0.771276,2.94295e-05
41.2712 -5.20605,0.741338,6.49723e-05
41.2712 -5.20605,0.7114,1.02939e-05
41.2712 -5.20605,0.681462,1.51714e-05
41.2712 -5.20605,0.651523,2.52816e-05
41.2712 -5.20605,0.621585,4.98056e-05
41.2712 -5.20605,0.591647,7.36061e-05
41.2712 -5.20605,0.561709,2.89143e-05
41.2712 -5.20605,0.531771,5.58667e-05
41.2712 -5.20605,0.501833,-3.13859e-06
41.2712 -5.20605,0.471894,5.05016e-07
41.2712 -5.20605,0.441956,2.26509e-05
41.2712 -5.20605,0.412018,4.42318e-05
41.2712 -5.20605,0.38208,-1.5604e-05
41.2712 -5.20605,0.352142,4.38618e-05
41.2712 -5.20605,0.322204,1.02625e-05
41.2712 -5.20605,0.292266,2.59873e-05
41.2712 -5.20605,0.262327,5.23178e-05
41.2712 -5.20605,0.232389,2.34565e-05
41.2712 -5.20605,0.202451,-8.74292e-06
41.2712 -5.20605,0.172513,3.92992e-05
41.2712 -5.20605,0.142575,2.2808e-05
41.2712 -5.20605,0.112637,-2.27868e-05
41.2712 -5.20605,0.0826984,-2.55083e-05
41.2712 -5.20605,0.0527602,6.44179e-06
41.2712 -5.20605,0.0228221,7.67028e-06
41.2712 -5.20605,-0.0071161,0.00170954
41.2712 -5.20605,-0.0370543,0.00083604
41.2712 -5.20605,-0.0669924,3.18774e-05
41.2712 -5.20605,-0.0969306,8.66855e-06
41.2712 -5.20605,-0.126869,-1.12385e-06
41.2712 -5.20605,-0.156807,1.49066e-05
41.2712 -5.20605,-0.186745,7.20321e-05
41.2712 -5.20605,-0.216683,7.01881e-06
41.2712 -5.20605,-0.246621,2.88253e-05
41.2712 -5.20605,-0.27656,3.27851e-05
41.2712 -5.20605,-0.306498,-3.87397e-05
41.2712 -5.20605,-0.336436,0.000116675
41.2712 -5.20605,-0.366374,2.76507e-05
41.2712 -5.20605,-0.396312,5.95541e-06
41.2712 -5.20605,-0.42625,4.68917e-05
41.2712 -5.20605,-0.456188,4.23708e-05
41.2712 -5.20605,-0.620848,0.000134495
41.2712 -5.20605,-0.92023,3.21263e-05
41.2712 -5.20605,-1.21961,1.30208e-05
41.2712 -5.20605,-1.51899,5.80616e-06
41.2712 -5.20605,-1.81837,5.43394e-06
41.2071 -5.50676,39.4963,-1.94108e-06
41.2071 -5.50676,39.1969,-4.58272e-08
41.2071 -5.50676,38.8975,3.24196e-06
41.2071 -5.50676,38.5981,2.32366e-06
41.2071 -5.50676,38.2988,3.12533e-05
41.2071 -5.50676,37.9994,4.54559e-06
41.2071 -5.50676,37.7,1.26299e-05
41.2071 -5.50676,37.4006,3.52995e-06
41.2071 -5.50676,37.1012,2.3999e-06
41.2071 -5.50676,36.8019,1.32589e-05
41.2071 -5.50676,36.5025,-1.67262e-06
41.2071 -5.50676,36.2031,3.5287e-05
41.2071 -5.50676,35.9037,3.44662e-05
41.2071 -5.50676,35.6043,4.02465e-06
41.2071 -5.50676,35.3049,-1.66667e-06
41.2071 -5.50676,35.0056,-1.78647e-06
41.2071 -5.50676,34.7062,-3.88336e-06
41.2071 -5.50676,34.4068,2.61378e-06
41.2071 -5.50676,34.1074,3.66104e-06
41.2071 -5.50676,33.808,1.93074e-05
41.2071 -5.50676,33.5087,1.0539e-07
41.2071 -5.50676,33.2093,7.61313e-06
41.2071 -5.50676,32.9099,2.83072e-06
41.2071 -5.50676,32.6105,5.39906e-05
41.2071 -5.50676,32.3111,8.35773e-06
41.2071 -5.50676,32.0117,1.59409e-05
41.2071 -5.50676,31.7124,9.8493e-06
41.2071 -5.50676,31.413,3.14071e-05
41.2071 -5.50676,31.1136,2.82645e-05
41.2071 -5.50676,30.8142,3.32976e-05
41.2071 -5.50676,30.5148,2.56844e-05
41.2071 -5.50676,30.2155,1.13459e-05
41.2071 -5.50676,29.976,6.11087e-07
41.2071 -5.50676,29.7963,-6.47463e-06
41.2071 -5.50676,29.6167,-5.84233e-06
41.2071 -5.50676,29.4371,-9.5199e-07
41.2071 -5.50676,29.2574,8.19477e-05
41.2071 -5.50676,29.0778,2.06386e-05
41.2071 -5.50676,28.8982,-4.02705e-06
41.2071 -5.50676,28.7185,-1.96219e-06
41.2071 -5.50676,28.5389,-3.08707e-06
41.2071 -5.50676,28.3593,3.35213e-05
41.2071 -5.50676,28.1797,5.65861e-05
41.2071 -5.50676,28.0,1.31492e-05
41.2071 -5.50676,27.8204,-1.61989e-06
41.2071 -5.50676,27.6408,0.000110845
41.2071 -5.50676,27.4611,1.96928e-05
41.2071 -5.50676,27.2815,6.9843e-05
41.2071 -5.50676,27.1019,9.18775e-05
41.2071 -5.50676,26.9223,1.83634e-05
41.2071 -5.50676,26.7426,-2.34229e-06
41.2071 -5.50676,26.563,-1.18565e-06
41.2071 -5.50676,26.3834,5.57532e-07
41.2071 -5.50676,26.2037,1.06437e-06
41.2071 -5.50676,26.0241,4.43352e-05
41.2071 -5.50676,25.8445,1.0564e-05
41.2071 -5.50676,25.6649,4.85563e-05
41.2071 -5.50676,25.4852,1.24952e-05
41.2071 -5.50676,25.3056,5.4464e-05
41.2071 -5.50676,25.126,1.68805e-05
41.2071 -5.50676,24.9463,2.06956e-05
41.2071 -5.50676,24.7667,6.60186e-05
41.2071 -5.50676,24.5871,8.00654e-05
41.2071 -5.50676,24.4075,1.78921e-05
41.2071 -5.50676,24.2278,9.05808e-05
41.2071 -5.50676,24.0482,2.45158e-05
41.2071 -5.50676,23.8686,6.94059e-05
41.2071 -5.50676,23.6889,2.56329e-05
41.2071 -5.50676,23.5093,0.000186064
41.2071 -5.50676,23.3297,7.4593e-05
41.2071 -5.50676,23.1501,1.11556e-05
41.2071 -5.50676,22.9704,2.08986e-05
41.2071 -5.50676,22.7908,7.48184e-06
41.2071 -5.50676,22.6112,4.24134e-06
41.2071 -5.50676,22.4315,5.72084e-06
41.2071 -5.50676,22.2519,2.47638e-05
41.2071 -5.50676,22.0723,0.000101386
41.2071 -5.50676,21.8926,3.7263e-05
41.2071 -5.50676,21.713,0.000174494
41.2071 -5.50676,21.5334,3.6194e-05
41.2071 -5.50676,21.3538,1.13233e-05
41.2071 -5.50676,21.1741,0.000129522
41.2071 -5.50676,20.9945,0.000293534
41.2071 -5.50676,20.8149,0.000201588
41.2071 -5.50676,20.6352,7.70295e-05
41.2071 -5.50676,20.4556,5.01012e-05
41.2071 -5.50676,20.276,1.16e-05
41.2071 -5.50676,20.1562,4.41496e-06
41.2071 -5.50676,20.0964,9.75475e-05
41.2071 -5.50676,20.0365,0.000182272
41.2071 -5.50676,19.9766,0.000261761
41.2071 -5.50676,19.9167,0.000173281
41.2071 -5.50676,19.8569,5.14057e-06
41.2071 -5.50676,19.797,8.03716e-06
41.2071 -5.50676,19.7371,8.09184e-06
41.2071 -5.50676,19.6772,5.03324e-06
41.2071 -5.50676,19.6173,6.82972e-06
41.2071 -5.50676,19.5575,0.000238815
41.2071 -5.50676,19.4976,0.000290871
41.2071 -5.50676,19.4377,7.86839e-05
41.2071 -5.50676,19.3778,7.54976e-05
41.2071 -5.50676,19.318,9.65727e-05
41.2071 -5.50676,19.2581,0.000170121
41.2071 -5.50676,19.1982,0.000135564
41.2071 -5.50676,19.1383,0.00118774
41.2071 -5.50676,19.0785,0.0017556
41.2071 -5.50676,19.0186,0.000705592
41.2071 -5.50676,18.9587,0.000242686
41.2071 -5.50676,18.8988,0.000132057
41.2071 -5.50676,18.839,3.42868e-05
41.2071 -5.50676,18.7791,7.62172e-05
41.2071 -5.50676,18.7192,0.000101029
41.2071 -5.50676,18.6593,7.59887e-05
41.2071 -5.50676,18.5995,4.3983e-05
41.2071 -5.50676,18.5396,0.000102274
41.2071 -5.50676,18.4797,0.000104316
41.2071 -5.50676,18.4198,0.000181355
41.2071 -5.50676,18.3599,0.000184897
41.2071 -5.50676,18.3001,0.000186491
41.2071 -5.50676,18.2402,0.000342903
41.2071 -5.50676,18.1803,0.000161872
41.2071 -5.50676,18.1204,0.000298749
41.2071 -5.50676,18.0606,0.000366854
41.2071 -5.50676,18.0007,8.20804e-05
41.2071 -5.50676,17.9408,0.00029424
41.2071 -5.50676,17.8809,0.000281003
41.2071 -5.50676,17.8211,9.81652e-06
41.2071 -5.50676,17.7612,7.28024e-05
41.2071 -5.50676,17.7013,7.46879e-05
41.2071 -5.50676,17.6414,0.000298016
41.2071 -5.50676,17.5816,0.000512217
41.2071 -5.50676,17.5217,0.000225761
41.2071 -5.50676,17.4618,3.79146e-06
41.2071 -5.50676,17.4019,1.43502e-06
41.2071 -5.50676,17.342,2.48049e-05
41.2071 -5.50676,17.2822,2.74648e-05
41.2071 -5.50676,17.2223,-2.42611e-07
41.2071 -5.50676,17.1624,-1.22375e-05
41.2071 -5.50676,17.1025,0.000169314
41.2071 -5.50676,17.0427,0.000361759
41.2071 -5.50676,16.9828,0.000608684
41.2071 -5.50676,16.9229,0.000889228
41.2071 -5.50676,16.863,0.000549829
41.2071 -5.50676,16.8032,0.000100926
41.2071 -5.50676,16.7433,3.2605e-05
41.2071 -5.50676,16.6834,5.51474e-05
41.2071 -5.50676,16.6235,0.000222522
41.2071 -5.50676,16.5637,0.000201891
41.2071 -5.50676,16.5038,7.64713e-05
41.2071 -5.50676,16.4439,0.000134379
41.2071 -5.50676,16.384,0.000442576
41.2071 -5.50676,16.3242,0.000376889
41.2071 -5.50676,16.2643,0.000138907
41.2071 -5.50676,16.2044,0.000130634
41.2071 -5.50676,16.1445,1.20274e-05
41.2071 -5.50676,16.0846,0.000824182
41.2071 -5.50676,16.0248,0.000841729
41.2071 -5.50676,15.9649,8.55991e-05
41.2071 -5.50676,15.905,7.99706e-05
41.2071 -5.50676,15.8451,3.01075e-05
41.2071 -5.50676,15.7853,1.48588e-05
41.2071 -5.50676,15.7254,0.000121611
41.2071 -5.50676,15.6655,0.000200655
41.2071 -5.50676,15.6056,8.64218e-05
41.2071 -5.50676,15.5458,3.31597e-05
41.2071 -5.50676,15.4859,4.39318e-05
41.2071 -5.50676,15.426,0.000156839
41.2071 -5.50676,15.3661,0.000430616
41.2071 -5.50676,15.3063,0.000296354
41.2071 -5.50676,15.2464,2.73289e-05
41.2071 -5.50676,15.1865,0.000105656
41.2071 -5.50676,15.1266,0.000122218
41.2071 -5.50676,15.0667,0.000156589
41.2071 -5.50676,15.0069,0.000580568
41.2071 -5.50676,14.947,0.000505005
41.2071 -5.50676,14.8871,0.000190735
41.2071 -5.50676,14.8272,0.000339244
41.2071 -5.50676,14.7674,0.000487202
41.2071 -5.50676,14.7075,0.000614479
41.2071 -5.50676,14.6476,0.000335654
41.2071 -5.50676,14.5877,0.00050716
41.2071 -5.50676,14.5279,0.00131043
41.2071 -5.50676,14.468,0.000895673
41.2071 -5.50676,14.4081,8.79877e-05
41.2071 -5.50676,14.3482,2.03007e-05
41.2071 -5.50676,14.2884,0.000192081
41.2071 -5.50676,14.2285,0.000524419
41.2071 -5.50676,14.1686,0.000564057
41.2071 -5.50676,14.1087,0.000232514
41.2071 -5.50676,14.0489,3.14603e-05
41.2071 -5.50676,13.989,0.00030598
41.2071 -5.50676,13.9291,0.000478319
41.2071 -5.50676,13.8692,0.000218999
41.2071 -5.50676,13.8093,3.88824e-05
41.2071 -5.50676,13.7495,0.00019983
41.2071 -5.50676,13.6896,0.000530859
41.2071 -5.50676,13.6297,0.000346035
41.2071 -5.50676,13.5698,6.47719e-05
41.2071 -5.50676,13.51,9.57218e-05
41.2071 -5.50676,13.4501,0.000162371
41.2071 -5.50676,13.3902,0.000673032
41.2071 -5.50676,13.3303,0.000647799
41.2071 -5.50676,13.2705,0.000120157
41.2071 -5.50676,13.2106,6.27703e-05
41.2071 -5.50676,13.1507,0.000345182
41.2071 -5.50676,13.0908,0.000551405
41.2071 -5.50676,13.031,0.000378
41.2071 -5.50676,12.9711,0.000162274
41.2071 -5.50676,12.9112,0.000438782
41.2071 -5.50676,12.8513,0.00057245
41.2071 -5.50676,12.7914,0.00028022
41.2071 -5.50676,12.7316,0.000823552
41.2071 -5.50676,12.6717,0.00123124
41.2071 -5.50676,12.6118,0.000587572
41.2071 -5.50676,12.5519,0.000100439
41.2071 -5.50676,12.4921,0.000168518
41.2071 -5.50676,12.4322,0.000320095
41.2071 -5.50676,12.3723,0.000334047
41.2071 -5.50676,12.3124,0.000171208
41.2071 -5.50676,12.2526,0.000206058
41.2071 -5.50676,12.1927,0.00031124
41.2071 -5.50676,12.1328,0.000139403
41.2071 -5.50676,12.0729,0.000176674
41.2071 -5.50676,12.0131,0.000420135
41.2071 -5.50676,11.9532,0.000329884
41.2071 -5.50676,11.8933,0.000167394
41.2071 -5.50676,11.8334,0.00041085
41.2071 -5.50676,11.7736,0.000426626
41.2071 -5.50676,11.7137,0.000356044
41.2071 -5.50676,11.6538,0.000259623
41.2071 -5.50676,11.5939,8.31424e-05
41.2071 -5.50676,11.534,0.000516268
41.2071 -5.50676,11.4742,0.000557633
41.2071 -5.50676,11.4143,0.000212138
41.2071 -5.50676,11.3544,0.000451241
41.2071 -5.50676,11.2945,0.000548542
41.2071 -5.50676,11.2347,0.000241614
41.2071 -5.50676,11.1748,0.000236572
41.2071 -5.50676,11.1149,0.000913185
41.2071 -5.50676,11.055,0.00127442
41.2071 -5.50676,10.9952,0.00101801
41.2071 -5.50676,10.9353,0.000474081
41.2071 -5.50676,10.8754,0.000151502
41.2071 -5.50676,10.8155,0.000238737
41.2071 -5.50676,10.7557,0.000116067
41.2071 -5.50676,10.6958,3.28817e-05
41.2071 -5.50676,10.6359,0.000112076
41.2071 -5.50676,10.576,9.73805e-05
41.2071 -5.50676,10.5161,4.2825e-06
41.2071 -5.50676,10.4563,7.03955e-05
41.2071 -5.50676,10.3964,0.000355192
41.2071 -5.50676,10.3365,0.000376173
41.2071 -5.50676,10.2766,0.000420736
41.2071 -5.50676,10.2168,0.000683301
41.2071 -5.50676,10.1569,0.000571731
41.2071 -5.50676,10.097,0.000297023
41.2071 -5.50676,10.0371,0.000835699
41.2071 -5.50676,9.97726,0.00186919
41.2071 -5.50676,9.91738,0.00191016
41.2071 -5.50676,9.85751,0.000838002
41.2071 -5.50676,9.79763,0.000244203
41.2071 -5.50676,9.73775,0.000525026
41.2071 -5.50676,9.67788,0.000435183
41.2071 -5.50676,9.618,0.000332315
41.2071 -5.50676,9.55813,0.000279066
41.2071 -5.50676,9.49825,0.000594733
41.2071 -5.50676,9.43837,0.00118225
41.2071 -5.50676,9.3785,0.000961336
41.2071 -5.50676,9.31862,0.000446493
41.2071 -5.50676,9.25874,0.000390859
41.2071 -5.50676,9.19887,0.000566245
41.2071 -5.50676,9.13899,0.000545131
41.2071 -5.50676,9.07912,0.000408732
41.2071 -5.50676,9.01924,0.000225691
41.2071 -5.50676,8.95936,6.53414e-05
41.2071 -5.50676,8.89949,0.000896158
41.2071 -5.50676,8.83961,0.000940701
41.2071 -5.50676,8.77973,0.000193112
41.2071 -5.50676,8.71986,0.000368266
41.2071 -5.50676,8.65998,0.000233424
41.2071 -5.50676,8.60011,-1.02212e-05
41.2071 -5.50676,8.54023,0.00025751
41.2071 -5.50676,8.48035,0.000574745
41.2071 -5.50676,8.42048,0.000419395
41.2071 -5.50676,8.3606,0.000309837
41.2071 -5.50676,8.30072,0.000885031
41.2071 -5.50676,8.24085,0.000844548
41.2071 -5.50676,8.19594,0.000316919
41.2071 -5.50676,8.166,4.76399e-07
41.2071 -5.50676,8.13606,0.000782914
41.2071 -5.50676,8.10613,0.00447032
41.2071 -5.50676,8.07619,0.00252353
41.2071 -5.50676,8.04625,0.000111069
41.2071 -5.50676,8.01631,0.00012894
41.2071 -5.50676,7.98637,0.0027401
41.2071 -5.50676,7.95643,0.000366058
41.2071 -5.50676,7.9265,8.39596e-05
41.2071 -5.50676,7.89656,8.33726e-05
41.2071 -5.50676,7.86662,7.9343e-05
41.2071 -5.50676,7.83668,-1.008e-05
41.2071 -5.50676,7.80674,-3.56057e-05
41.2071 -5.50676,7.77681,-2.15857e-05
41.2071 -5.50676,7.74687,2.29767e-05
41.2071 -5.50676,7.71693,-1.01642e-05
41.2071 -5.50676,7.68699,7.19546e-06
41.2071 -5.50676,7.65705,7.86183e-06
41.2071 -5.50676,7.62711,7.18965e-05
41.2071 -5.50676,7.59718,-2.85703e-06
41.2071 -5.50676,7.56724,1.34243e-05
41.2071 -5.50676,7.5373,-1.15241e-05
41.2071 -5.50676,7.50736,-1.96145e-05
41.2071 -5.50676,7.47742,-5.20446e-05
41.2071 -5.50676,7.44749,0.0009127
41.2071 -5.50676,7.41755,0.00138595
41.2071 -5.50676,7.38761,0.00120994
41.2071 -5.50676,7.35767,9.69917e-05
41.2071 -5.50676,7.32773,-8.13822e-07
41.2071 -5.50676,7.2978,8.22154e-05
41.2071 -5.50676,7.26786,-4.71033e-06
41.2071 -5.50676,7.23792,-1.1835e-05
41.2071 -5.50676,7.20798,0.000186101
41.2071 -5.50676,7.17804,0.00574458
41.2071 -5.50676,7.1481,0.00141319
41.2071 -5.50676,7.11817,0.0010051
41.2071 -5.50676,7.08823,0.000463891
41.2071 -5.50676,7.05829,-4.01639e-05
41.2071 -5.50676,7.02835,0.00030588
41.2071 -5.50676,6.99841,0.00113134
41.2071 -5.50676,6.96848,6.86989e-05
41.2071 -5.50676,6.93854,8.67768e-05
41.2071 -5.50676,6.9086,-3.04929e-05
41.2071 -5.50676,6.87866,7.35138e-05
41.2071 -5.50676,6.84872,1.46462e-05
41.2071 -5.50676,6.81878,0.000429803
41.2071 -5.50676,6.78885,4.1854e-05
41.2071 -5.50676,6.75891,7.52333e-05
41.2071 -5.50676,6.72897,9.66241e-05
41.2071 -5.50676,6.69903,-7.88169e-05
41.2071 -5.50676,6.66909,9.70677e-05
41.2071 -5.50676,6.63916,0.000218435
41.2071 -5.50676,6.60922,5.81819e-06
41.2071 -5.50676,6.57928,-3.69171e-05
41.2071 -5.50676,6.54934,1.65708e-06
41.2071 -5.50676,6.5194,1.12997e-05
41.2071 -5.50676,6.48946,1.43616e-05
41.2071 -5.50676,6.45953,3.27831e-05
41.2071 -5.50676,6.42959,-3.89835e-05
41.2071 -5.50676,6.39965,2.42178e-05
41.2071 -5.50676,6.36971,-3.99608e-05
41.2071 -5.50676,6.33977,8.49711e-05
41.2071 -5.50676,6.30984,0.0007454
41.2071 -5.50676,6.2799,0.00231688
41.2071 -5.50676,6.24996,0.00183803
41.2071 -5.50676,6.22002,0.000226003
41.2071 -5.50676,6.19008,0.00254123
41.2071 -5.50676,6.16014,0.00330975
41.2071 -5.50676,6.13021,0.000790354
41.2071 -5.50676,6.10027,8.24006e-05
41.2071 -5.50676,6.07033,0.000624598
41.2071 -5.50676,6.04039,2.56798e-05
41.2071 -5.50676,6.01045,4.81283e-05
41.2071 -5.50676,5.98052,2.62067e-06
41.2071 -5.50676,5.95058,1.59856e-05
41.2071 -5.50676,5.92064,3.11598e-05
41.2071 -5.50676,5.8907,3.26433e-05
41.2071 -5.50676,5.86076,3.00278e-05
41.2071 -5.50676,5.83083,4.76903e-05
41.2071 -5.50676,5.80089,0.000171385
41.2071 -5.50676,5.77095,3.29888e-06
41.2071 -5.50676,5.74101,0.00036003
41.2071 -5.50676,5.71107,9.97587e-06
41.2071 -5.50676,5.68113,-2.30555e-06
41.2071 -5.50676,5.6512,8.99542e-06
41.2071 -5.50676,5.62126,-5.13767e-05
41.2071 -5.50676,5.59132,0.00117429
41.2071 -5.50676,5.56138,0.00146567
41.2071 -5.50676,5.53144,-8.72818e-05
41.2071 -5.50676,5.50151,1.25137e-05
41.2071 -5.50676,5.47157,-1.53712e-05
41.2071 -5.50676,5.44163,1.42795e-05
41.2071 -5.50676,5.41169,3.12309e-05
41.2071 -5.50676,5.38175,0.00193497
41.2071 -5.50676,5.35181,0.000856752
41.2071 -5.50676,5.32188,0.00018881
41.2071 -5.50676,5.29194,5.03077e-05
41.2071 -5.50676,5.262,0.000598697
41.2071 -5.50676,5.23206,0.000184615
41.2071 -5.50676,5.20212,-1.96561e-05
41.2071 -5.50676,5.17219,7.05833e-05
41.2071 -5.50676,5.14225,8.34946e-05
41.2071 -5.50676,5.11231,0.000321923
41.2071 -5.50676,5.08237,-3.91157e-05
41.2071 -5.50676,5.05243,7.44278e-05
41.2071 -5.50676,5.02249,2.0939e-05
41.2071 -5.50676,4.99256,0.00119832
41.2071 -5.50676,4.96262,0.000350805
41.2071 -5.50676,4.93268,6.97849e-05
41.2071 -5.50676,4.90274,1.05878e-05
41.2071 -5.50676,4.8728,2.57175e-06
41.2071 -5.50676,4.84287,-1.22828e-05
41.2071 -5.50676,4.81293,4.63452e-05
41.2071 -5.50676,4.78299,-1.84197e-05
41.2071 -5.50676,4.75305,0.000276537
41.2071 -5.50676,4.72311,0.00561792
41.2071 -5.50676,4.69318,0.00174848
41.2071 -5.50676,4.66324,0.00016811
41.2071 -5.50676,4.6333,0.000331483
41.2071 -5.50676,4.60336,0.00131595
41.2071 -5.50676,4.57342,0.0018948
41.2071 -5.50676,4.54348,0.00271734
